OBS,Latitude,Longitude,july_min,jan_max,prec,evap,soil,wind
HCE96062901,-33.99233333,18.97833333,6.06,33.55,506.25,0.19,0.45,3.49
HCE96062903,-33.99033333,18.98916667,6.06,33.55,506.25,0.19,0.45,3.49
HCE96062904,-33.99183333,18.9935,6.06,33.55,506.25,0.19,0.45,3.49
LYM96072102,-34.14633333,18.386,11.12,25.9,374.41,0.22,0.34,3.64
LYM96072104,-34.1495,18.3725,11.12,25.9,374.41,0.22,0.34,3.64
LYM96072106,-34.14683333,18.38166667,11.12,25.9,374.41,0.22,0.34,3.64
LYM96072107,-34.14733333,18.38916667,11.12,25.9,374.41,0.22,0.34,3.64
MCG96071802,-33.23566667,25.6,1.62,43.33,791.02,0.31,0.43,3.97
MCG96072002,-33.63166667,24.44466667,0.54,42.04,453.52,0.14,0.44,3.92
MCG96072008,-33.63916667,24.44033333,0.54,42.04,453.52,0.14,0.44,3.92
NGF96071301,-34.3315,19.03033333,10.17,24.48,474.61,0.22,0.42,3.61
NGF96071302,-34.33283333,19.0265,10.17,24.48,474.61,0.22,0.42,3.61
NGF96072101,-34.14716667,18.40066667,11.12,25.9,374.41,0.22,0.34,3.64
NGF96072108,-34.14566667,18.38183333,11.12,25.9,374.41,0.22,0.34,3.64
OUT95120201,-33.75416667,22.954,6.64,31.46,369.14,0.1,0.43,1.43
OUT95120202,-33.75333333,22.9575,6.64,31.46,369.14,0.1,0.43,1.43
OUT95120203,-33.75166667,22.96033333,6.64,31.46,369.14,0.1,0.43,1.43
OUT95120204,-33.7525,22.96766667,6.64,31.46,369.14,0.1,0.43,1.43
OUT95120205,-33.7505,22.97333333,6.64,31.46,369.14,0.1,0.43,1.43
OUT95120207,-33.74833333,23.0015,-0.79,38.52,516.8,0.11,0.48,3.55
PVR96060201,-33.3815,21.30383333,0.3,39.56,374.41,0.05,0.41,4.09
PVR96060202,-33.37466667,21.3225,0.3,39.56,374.41,0.05,0.41,4.09
PVR96071601,-33.94216667,18.43283333,11.12,25.9,374.41,0.22,0.34,3.64
PVR96071602,-33.94533333,18.42933333,11.12,25.9,374.41,0.22,0.34,3.64
PVR96071603,-33.945,18.43233333,11.12,25.9,374.41,0.22,0.34,3.64
PVR96071604,-33.94333333,18.42666667,11.12,25.9,374.41,0.22,0.34,3.64
SMR96071701,-34.0855,18.4225,11.12,25.9,374.41,0.22,0.34,3.64
SMR96071703,-34.07783333,18.41233333,11.12,25.9,374.41,0.22,0.34,3.64
SMR96071901,-33.73666667,19.06366667,0.23,36.51,527.34,0.21,0.47,3.48
SMR96071902,-33.71716667,19.04216667,3.84,37.94,516.8,0.22,0.42,3.4
SMR96071906,-33.67816667,19.04633333,3.84,37.94,516.8,0.22,0.42,3.4
SMR96071907,-33.68533333,19.05933333,3.84,37.94,516.8,0.22,0.42,3.4
WIJ96072703,-33.03166667,19.29833333,-1.39,35.69,564.26,0.2,0.49,3.73
WIJ96072704,-33.03666667,19.29833333,-1.39,35.69,564.26,0.2,0.49,3.73
WIJ96072705,-33.04,19.29333333,-1.39,35.69,564.26,0.2,0.49,3.73
WIJ96072804,-33.0375,19.29,-1.39,35.69,564.26,0.2,0.49,3.73
WIJ96072806,-33.03166667,19.2875,-1.39,35.69,564.26,0.2,0.49,3.73
WIJ96072807,-33.03,19.29166667,-1.39,35.69,564.26,0.2,0.49,3.73
WIJ96070703,-33.36,19.63666667,0.23,36.51,527.34,0.21,0.47,3.48
WIJ96070704,-33.35666667,19.63333333,0.23,36.51,527.34,0.21,0.47,3.48
LYM96071902,-33.719,19.03816667,3.84,37.94,516.8,0.22,0.42,3.4
LYM96071903,-33.71533333,19.048,3.84,37.94,516.8,0.22,0.42,3.4
LYM96071904,-33.714,19.051,3.84,37.94,516.8,0.22,0.42,3.4
LYM96071905,-33.67366667,19.04216667,3.84,37.94,516.8,0.22,0.42,3.4
LYM96071906,-33.6815,19.0505,3.84,37.94,516.8,0.22,0.42,3.4
OUT96072001,-33.67933333,22.83016667,-0.79,38.52,516.8,0.11,0.48,3.55
OUT96072002,-33.66666667,22.829,-0.79,38.52,516.8,0.11,0.48,3.55
OUT96072007,-33.66133333,22.81316667,-0.79,38.52,516.8,0.11,0.48,3.55
OUT96072008,-33.67166667,22.81116667,0.52,38.33,406.05,0.07,0.43,3.51
OUT96072701,-33.81716667,22.421,7.26,30.83,348.05,0.08,0.43,2.07
OUT96072703,-33.81033333,22.41883333,7.26,30.83,348.05,0.08,0.43,2.07
OUT96072706,-33.80533333,22.404,7.26,30.83,348.05,0.08,0.43,2.07
OUT96072707,-33.80633333,22.40183333,7.26,30.83,348.05,0.08,0.43,2.07
OUT96072708,-33.80366667,22.397,7.26,30.83,348.05,0.08,0.43,2.07
OUT96072709,-33.8085,22.3955,7.26,30.83,348.05,0.08,0.43,2.07
OUT96072713,-33.81516667,22.40833333,7.26,30.83,348.05,0.08,0.43,2.07
PVR96080904,-33.39633333,19.06183333,3.84,37.94,516.8,0.22,0.42,3.4
PMR96080903,-33.38916667,19.0645,0.23,36.51,527.34,0.21,0.47,3.48
PMR96081002,-33.33783333,19.08066667,0.23,36.51,527.34,0.21,0.47,3.48
PMR96081003,-33.33333333,19.0855,0.23,36.51,527.34,0.21,0.47,3.48
PMR96081004,-33.3325,19.08166667,0.23,36.51,527.34,0.21,0.47,3.48
PMR96081005,-33.33166667,19.07833333,0.23,36.51,527.34,0.21,0.47,3.48
PMR96081006,-33.33516667,19.0785,0.23,36.51,527.34,0.21,0.47,3.48
PMR96081007,-33.33416667,19.07416667,0.23,36.51,527.34,0.21,0.47,3.48
STU96072601,-34.53833333,20.03416667,5.49,30.49,374.41,0.13,0.4,4.09
STU96072602,-34.53733333,20.03166667,5.49,30.49,374.41,0.13,0.4,4.09
AGR96070908,-34.30983333,18.84783333,10.17,24.48,474.61,0.22,0.42,3.61
AGR96070910,-34.31483333,18.84616667,10.17,24.48,474.61,0.22,0.42,3.61
AGR96071906,-33.67933333,19.05166667,3.84,37.94,516.8,0.22,0.42,3.4
AGR96071907,-33.68783333,19.06466667,0.23,36.51,527.34,0.21,0.47,3.48
AGR96081002,-33.36133333,19.08166667,0.23,36.51,527.34,0.21,0.47,3.48
AGR96081005,-33.33833333,19.08866667,0.23,36.51,527.34,0.21,0.47,3.48
AGR96081007,-33.32933333,19.093,0.23,36.51,527.34,0.21,0.47,3.48
AGR96081008,-33.3265,19.08916667,0.23,36.51,527.34,0.21,0.47,3.48
AGR96081009,-33.32933333,19.07833333,0.23,36.51,527.34,0.21,0.47,3.48
AGR96081010,-33.33016667,19.0725,0.23,36.51,527.34,0.21,0.47,3.48
PMR96081001,-33.341,19.08066667,0.23,36.51,527.34,0.21,0.47,3.48
AGR96081105,-33.327,19.0715,0.23,36.51,527.34,0.21,0.47,3.48
AGR96081106,-33.3185,19.07416667,0.23,36.51,527.34,0.21,0.47,3.48
AGR96081107,-33.31433333,19.0715,0.23,36.51,527.34,0.21,0.47,3.48
FBH96081101,-34.14883333,18.38733333,11.12,25.9,374.41,0.22,0.34,3.64
AGR96072707,-34.66416667,19.78233333,5.49,30.49,374.41,0.13,0.4,4.09
AGR96072709,-34.62066667,19.75283333,5.49,30.49,374.41,0.13,0.4,4.09
AGR96072710,-34.6275,19.74616667,5.49,30.49,374.41,0.13,0.4,4.09
AGR96072711,-34.63216667,19.73716667,5.49,30.49,374.41,0.13,0.4,4.09
AGR96072801,-34.57883333,19.79783333,5.49,30.49,374.41,0.13,0.4,4.09
AGR96072803,-34.5675,19.77,5.49,30.49,374.41,0.13,0.4,4.09
AGR96072805,-34.57566667,19.76666667,5.49,30.49,374.41,0.13,0.4,4.09
AGR96072806,-34.6,19.71933333,5.49,30.49,374.41,0.13,0.4,4.09
HCE96071902,-33.71166667,19.04366667,3.84,37.94,516.8,0.22,0.42,3.4
HCE96071903,-33.6725,19.03883333,3.84,37.94,516.8,0.22,0.42,3.4
HCE96071904,-33.6825,19.05383333,3.84,37.94,516.8,0.22,0.42,3.4
HCE96071905,-33.68533333,19.063,0.23,36.51,527.34,0.21,0.47,3.48
LYM96060601,-33.51616667,20.57316667,0.23,37.73,300.59,0.03,0.43,4.14
LYM96060602,-33.51666667,20.56283333,0.23,37.73,300.59,0.03,0.43,4.14
LYM96060603,-33.519,20.55433333,0.23,37.73,300.59,0.03,0.43,4.14
LYM96060604,-33.51716667,20.54733333,0.23,37.73,300.59,0.03,0.43,4.14
LYM96060605,-33.518,20.542,0.23,37.73,300.59,0.03,0.43,4.14
LYM96060606,-33.519,20.53333333,0.23,37.73,300.59,0.03,0.43,4.14
MEL96070701,-34.62833333,19.94,5.49,30.49,374.41,0.13,0.4,4.09
MEL96070601,-34.61833333,19.95833333,5.49,30.49,374.41,0.13,0.4,4.09
NAH96080902,-33.36166667,19.08,0.23,36.51,527.34,0.21,0.47,3.48
NAH96080903,-33.36116667,19.08383333,0.23,36.51,527.34,0.21,0.47,3.48
NGF96080905,-33.41483333,19.05633333,3.84,37.94,516.8,0.22,0.42,3.4
NGF96080906,-33.416,19.06583333,0.23,36.51,527.34,0.21,0.47,3.48
NGF96080908,-33.40616667,19.06833333,0.23,36.51,527.34,0.21,0.47,3.48
NGF96080909,-33.402,19.06983333,0.23,36.51,527.34,0.21,0.47,3.48
NGF96080910,-33.39866667,19.06883333,0.23,36.51,527.34,0.21,0.47,3.48
NGF96081002,-33.3595,19.07683333,0.23,36.51,527.34,0.21,0.47,3.48
NGF96081005,-33.33783333,19.0845,0.23,36.51,527.34,0.21,0.47,3.48
NGF96081006,-33.341,19.08716667,0.23,36.51,527.34,0.21,0.47,3.48
NGF96081008,-33.32966667,19.08716667,0.23,36.51,527.34,0.21,0.47,3.48
NGF96081009,-33.32933333,19.08283333,0.23,36.51,527.34,0.21,0.47,3.48
NGF96081010,-33.331,19.07533333,0.23,36.51,527.34,0.21,0.47,3.48
NGF96081011,-33.33166667,19.06983333,0.23,36.51,527.34,0.21,0.47,3.48
NGF96081101,-33.3235,19.0725,0.23,36.51,527.34,0.21,0.47,3.48
NGF96081102,-33.31983333,19.071,0.23,36.51,527.34,0.21,0.47,3.48
NGF96081103,-33.31533333,19.06833333,0.23,36.51,527.34,0.21,0.47,3.48
NGF96081104,-33.31083333,19.06666667,0.23,36.51,527.34,0.21,0.47,3.48
NGF96080301,-34.29883333,19.417,6.87,29.51,363.87,0.14,0.41,3.67
NGF96080303,-34.21816667,19.173,1.57,36.73,458.79,0.16,0.45,3.73
SGI96080201,-34.381,20.53866667,8.98,29.13,237.3,0.02,0.37,4.33
TSA96080201,-34.3825,20.536,8.98,29.13,237.3,0.02,0.37,4.33
TSA96071701,-34.39866667,20.54683333,8.98,29.13,237.3,0.02,0.37,4.33
AGR96072401,-34.04366667,19.1625,1.57,36.73,458.79,0.16,0.45,3.73
AGR96072402,-34.0415,19.16466667,1.57,36.73,458.79,0.16,0.45,3.73
AGR96072406,-34.06166667,19.15916667,1.57,36.73,458.79,0.16,0.45,3.73
AGR96072410,-34.0575,19.16666667,1.57,36.73,458.79,0.16,0.45,3.73
AGR96080701,-34.05366667,19.03866667,6.06,33.55,506.25,0.19,0.45,3.49
AGR96082103,-33.89683333,19.27316667,1.57,36.73,458.79,0.16,0.45,3.73
AGR96082104,-33.88333333,19.2785,1.57,36.73,458.79,0.16,0.45,3.73
AGR96082105,-33.88333333,19.28116667,1.57,36.73,458.79,0.16,0.45,3.73
AGR96082106,-33.87933333,19.27533333,1.57,36.73,458.79,0.16,0.45,3.73
AGR96082108,-34.02433333,19.21383333,1.57,36.73,458.79,0.16,0.45,3.73
AGR96082109,-34.022,19.21216667,1.57,36.73,458.79,0.16,0.45,3.73
AGR96082110,-34.0135,19.2045,1.57,36.73,458.79,0.16,0.45,3.73
AGR96081503,-34.2955,19.36883333,6.87,29.51,363.87,0.14,0.41,3.67
AGR96081504,-34.29733333,19.34883333,6.87,29.51,363.87,0.14,0.41,3.67
AGR96081505,-34.29466667,19.34683333,6.87,29.51,363.87,0.14,0.41,3.67
AGR96081506,-34.29016667,19.33116667,6.87,29.51,363.87,0.14,0.41,3.67
BMJ96072701,-33.69166667,23.7875,-0.38,38.85,442.97,0.17,0.41,3.3
BMJ96072602,-33.68666667,23.78166667,-0.38,38.85,442.97,0.17,0.41,3.3
BMJ96072801,-33.64583333,23.76,-0.38,38.85,442.97,0.17,0.41,3.3
BMJ96081001,-33.61666667,22.93916667,-0.79,38.52,516.8,0.11,0.48,3.55
BMJ96081104,-33.64333333,22.95333333,-0.79,38.52,516.8,0.11,0.48,3.55
BMJ96081105,-33.65166667,22.955,-0.79,38.52,516.8,0.11,0.48,3.55
CHE96080705,-34.0765,19.05916667,6.06,33.55,506.25,0.19,0.45,3.49
GEH96033005,-33.48616667,19.14833333,0.23,36.51,527.34,0.21,0.47,3.48
GEH96033101,-33.19116667,19.13033333,-1.39,35.69,564.26,0.2,0.49,3.73
GEH96033102,-33.18733333,19.1275,-1.39,35.69,564.26,0.2,0.49,3.73
GEH96033104,-33.19033333,19.1255,-1.39,35.69,564.26,0.2,0.49,3.73
GEH96072801,-33.24166667,19.19333333,-1.39,35.69,564.26,0.2,0.49,3.73
GEH96072802,-33.24466667,19.197,-1.39,35.69,564.26,0.2,0.49,3.73
GEH96072803,-33.24566667,19.20683333,-1.39,35.69,564.26,0.2,0.49,3.73
GEH96072804,-33.2435,19.21,-1.39,35.69,564.26,0.2,0.49,3.73
GEH96072805,-33.23866667,19.2125,-1.39,35.69,564.26,0.2,0.49,3.73
GEH96072806,-33.2355,19.215,-1.39,35.69,564.26,0.2,0.49,3.73
GEH96080303,-33.18633333,19.2055,-1.39,35.69,564.26,0.2,0.49,3.73
GEH96080304,-33.18583333,19.2085,-1.39,35.69,564.26,0.2,0.49,3.73
GEH96080401,-33.214,19.13833333,-1.39,35.69,564.26,0.2,0.49,3.73
GEH96080402,-33.21333333,19.132,-1.39,35.69,564.26,0.2,0.49,3.73
GEH96080903,-33.40983333,19.05933333,3.84,37.94,516.8,0.22,0.42,3.4
GEH96080904,-33.40666667,19.06333333,0.23,36.51,527.34,0.21,0.47,3.48
FWV96080701,-34.055,19.04083333,6.06,33.55,506.25,0.19,0.45,3.49
FWV96080703,-34.07833333,19.04616667,6.06,33.55,506.25,0.19,0.45,3.49
FWV96080704,-34.06983333,19.05483333,6.06,33.55,506.25,0.19,0.45,3.49
FWV96080705,-34.07983333,19.058,6.06,33.55,506.25,0.19,0.45,3.49
FWV96081503,-34.28783333,19.34683333,6.87,29.51,363.87,0.14,0.41,3.67
FWV96081504,-34.287,19.33333333,6.87,29.51,363.87,0.14,0.41,3.67
FWV96072401,-34.031,19.19516667,1.57,36.73,458.79,0.16,0.45,3.73
FWV96072402,-34.04483333,19.1725,1.57,36.73,458.79,0.16,0.45,3.73
FWV96072403,-34.0505,19.17633333,1.57,36.73,458.79,0.16,0.45,3.73
FWV96072404,-34.0575,19.2,1.57,36.73,458.79,0.16,0.45,3.73
LYM96072403,-34.05983333,19.1705,1.57,36.73,458.79,0.16,0.45,3.73
LYM96072405,-34.05133333,19.1795,1.57,36.73,458.79,0.16,0.45,3.73
NAH96081901,-33.00483333,19.116,-1.39,35.69,564.26,0.2,0.49,3.73
NGF96072702,-34.61616667,19.80116667,5.49,30.49,374.41,0.13,0.4,4.09
NGF96072705,-34.60233333,19.75983333,5.49,30.49,374.41,0.13,0.4,4.09
NGF96072706,-34.62166667,19.75716667,5.49,30.49,374.41,0.13,0.4,4.09
NGF96072707,-34.63016667,19.74833333,5.49,30.49,374.41,0.13,0.4,4.09
NGF96072708,-34.62883333,19.7355,5.49,30.49,374.41,0.13,0.4,4.09
NGF96072709,-34.63333333,19.725,5.49,30.49,374.41,0.13,0.4,4.09
NGF96072801,-34.58466667,19.79666667,5.49,30.49,374.41,0.13,0.4,4.09
NGF96072805,-34.57483333,19.76783333,5.49,30.49,374.41,0.13,0.4,4.09
NGF96072809,-34.59283333,19.72683333,5.49,30.49,374.41,0.13,0.4,4.09
NGF96072811,-34.57566667,19.6855,6.87,29.51,363.87,0.14,0.41,3.67
NGF96081801,-34.05583333,18.87616667,6.06,33.55,506.25,0.19,0.45,3.49
PVR96081502,-34.30966667,19.39683333,6.87,29.51,363.87,0.14,0.41,3.67
PVR96081503,-34.30866667,19.39233333,6.87,29.51,363.87,0.14,0.41,3.67
PVR96081505,-34.29816667,19.3445,6.87,29.51,363.87,0.14,0.41,3.67
PVR96081507,-34.29183333,19.33233333,6.87,29.51,363.87,0.14,0.41,3.67
PVR96082201,-34.148,18.92616667,6.06,33.55,506.25,0.19,0.45,3.49
PVR96082205,-34.1565,18.914,6.06,33.55,506.25,0.19,0.45,3.49
SMR96072402,-34.03583333,19.17416667,1.57,36.73,458.79,0.16,0.45,3.73
SMR96072403,-34.04816667,19.17616667,1.57,36.73,458.79,0.16,0.45,3.73
SMR96072404,-34.055,19.17316667,1.57,36.73,458.79,0.16,0.45,3.73
SMR96072405,-34.05233333,19.18283333,1.57,36.73,458.79,0.16,0.45,3.73
SMR96080704,-34.07566667,19.048,6.06,33.55,506.25,0.19,0.45,3.49
SMR96080706,-34.0775,19.06016667,6.06,33.55,506.25,0.19,0.45,3.49
STU96082101,-34.53416667,20.0105,5.49,30.49,374.41,0.13,0.4,4.09
VJK96080401,-33.98833333,20.7085,2.62,36.51,290.04,0.03,0.41,4.58
VJK96080402,-33.984,20.70916667,2.62,36.51,290.04,0.03,0.41,4.58
AGR96082401,-33.95416667,19.393,1.57,36.73,458.79,0.16,0.45,3.73
AGR96082402,-33.9635,19.38333333,1.57,36.73,458.79,0.16,0.45,3.73
AGR96082403,-33.9725,19.3775,1.57,36.73,458.79,0.16,0.45,3.73
AGR96082404,-33.96433333,19.372,1.57,36.73,458.79,0.16,0.45,3.73
AGR96082405,-33.9455,19.4365,1.57,36.73,458.79,0.16,0.45,3.73
AGR96082409,-33.945,19.372,1.57,36.73,458.79,0.16,0.45,3.73
BMJ96082501,-33.76583333,24.32166667,6.64,35.12,427.15,0.16,0.44,2.84
BMJ96082502,-33.77916667,24.32,6.64,35.12,427.15,0.16,0.44,2.84
BMJ96082505,-33.7875,24.3125,6.64,35.12,427.15,0.16,0.44,2.84
CHE96081501,-34.29683333,19.41,6.87,29.51,363.87,0.14,0.41,3.67
CHE96081502,-34.3005,19.34833333,6.87,29.51,363.87,0.14,0.41,3.67
CHE96081503,-34.297,19.34083333,6.87,29.51,363.87,0.14,0.41,3.67
DFJ96082501,-33.7025,25.315,4.02,43.29,701.37,0.26,0.41,3.92
LYM96072702,-34.6175,19.7955,5.49,30.49,374.41,0.13,0.4,4.09
LYM96072704,-34.64733333,19.79116667,5.49,30.49,374.41,0.13,0.4,4.09
LYM96072705,-34.60716667,19.75983333,5.49,30.49,374.41,0.13,0.4,4.09
LYM96072706,-34.59166667,19.75166667,5.49,30.49,374.41,0.13,0.4,4.09
LYM96072707,-34.631,19.74283333,5.49,30.49,374.41,0.13,0.4,4.09
LYM96072801,-34.58916667,19.79666667,5.49,30.49,374.41,0.13,0.4,4.09
LYM96072802,-34.58966667,19.79166667,5.49,30.49,374.41,0.13,0.4,4.09
LYM96072804,-34.58516667,19.77783333,5.49,30.49,374.41,0.13,0.4,4.09
LYM96072806,-34.57933333,19.76666667,5.49,30.49,374.41,0.13,0.4,4.09
LYM96072810,-34.59016667,19.73133333,5.49,30.49,374.41,0.13,0.4,4.09
LYM96072811,-34.596,19.722,5.49,30.49,374.41,0.13,0.4,4.09
LYM96080701,-34.05816667,19.043,6.06,33.55,506.25,0.19,0.45,3.49
LYM96080705,-34.07383333,19.05916667,6.06,33.55,506.25,0.19,0.45,3.49
LYM96080706,-34.08083333,19.05916667,6.06,33.55,506.25,0.19,0.45,3.49
LYM96081801,-34.05933333,18.87583333,6.06,33.55,506.25,0.19,0.45,3.49
LYM96081803,-34.044,18.87366667,6.06,33.55,506.25,0.19,0.45,3.49
LYM96081503,-34.295,19.35,6.87,29.51,363.87,0.14,0.41,3.67
LYM96081504,-34.29233333,19.34416667,6.87,29.51,363.87,0.14,0.41,3.67
LYM96082102,-33.905,19.2645,1.57,36.73,458.79,0.16,0.45,3.73
LYM96082103,-33.87933333,19.2795,1.57,36.73,458.79,0.16,0.45,3.73
LYM96082104,-34.02066667,19.2245,1.57,36.73,458.79,0.16,0.45,3.73
LYM96082105,-34.01133333,19.2055,1.57,36.73,458.79,0.16,0.45,3.73
LYM96082401,-33.96216667,19.38816667,1.57,36.73,458.79,0.16,0.45,3.73
LYM96082402,-33.97516667,19.37466667,1.57,36.73,458.79,0.16,0.45,3.73
LYM96082403,-33.97433333,19.37533333,1.57,36.73,458.79,0.16,0.45,3.73
LYM96082404,-33.95733333,19.37466667,1.57,36.73,458.79,0.16,0.45,3.73
LYM96082405,-33.95316667,19.41466667,1.57,36.73,458.79,0.16,0.45,3.73
LYM96082406,-33.93833333,19.42316667,1.57,36.73,458.79,0.16,0.45,3.73
LYM96082407,-33.95416667,19.38166667,1.57,36.73,458.79,0.16,0.45,3.73
DOA96082201,-33.45683333,21.24133333,0.3,39.56,374.41,0.05,0.41,4.09
DOA96082202,-33.463,21.2435,0.3,39.56,374.41,0.05,0.41,4.09
DOA96082203,-33.46316667,21.25216667,0.3,39.56,374.41,0.05,0.41,4.09
DOA96082204,-33.4675,21.265,0.3,39.56,374.41,0.05,0.41,4.09
HRK96051101,-33.81216667,23.842,8.42,29.69,390.23,0.17,0.44,2.8
HRK96081002,-33.773,23.749,8.42,29.69,390.23,0.17,0.44,2.8
HRK96081004,-33.764,23.74033333,8.42,29.69,390.23,0.17,0.44,2.8
HRK96081007,-33.77516667,23.7435,8.42,29.69,390.23,0.17,0.44,2.8
MAJ96082501,-34.28816667,18.9935,10.17,24.48,474.61,0.22,0.42,3.61
PVR96082801,-33.749,19.073,0.23,36.51,527.34,0.21,0.47,3.48
PVR96082803,-33.73783333,19.08383333,0.23,36.51,527.34,0.21,0.47,3.48
PVR96082804,-33.73866667,19.087,0.23,36.51,527.34,0.21,0.47,3.48
PVR96082805,-33.7415,19.09033333,0.23,36.51,527.34,0.21,0.47,3.48
PVR96082806,-33.7435,19.0925,0.23,36.51,527.34,0.21,0.47,3.48
PVR96082809,-33.74633333,19.08466667,0.23,36.51,527.34,0.21,0.47,3.48
NGF96082401,-33.95733333,19.39083333,1.57,36.73,458.79,0.16,0.45,3.73
NGF96082402,-33.96816667,19.38283333,1.57,36.73,458.79,0.16,0.45,3.73
NGF96082403,-33.9775,19.36566667,1.57,36.73,458.79,0.16,0.45,3.73
NGF96082404,-33.96216667,19.37533333,1.57,36.73,458.79,0.16,0.45,3.73
NGF96082405,-33.94916667,19.4225,1.57,36.73,458.79,0.16,0.45,3.73
NGF96082407,-33.95083333,19.43266667,1.57,36.73,458.79,0.16,0.45,3.73
NGF96082411,-33.94316667,19.3705,1.57,36.73,458.79,0.16,0.45,3.73
OBK96080301,-34.17116667,21.35433333,2.65,37.4,326.95,0.03,0.41,4.69
OBK96080302,-34.182,21.40433333,2.65,37.4,326.95,0.03,0.41,4.69
OBK96080303,-34.18566667,21.421,2.65,37.4,326.95,0.03,0.41,4.69
OBK96080304,-34.37483333,21.7495,11.26,25.4,263.67,0.03,0.34,4.31
ROO96081202,-33.34866667,22.05533333,0.71,40,390.23,0.05,0.45,3.94
ROO96081203,-33.345,22.05483333,0.71,40,390.23,0.05,0.45,3.94
ROO96081204,-33.34316667,22.05483333,0.71,40,390.23,0.05,0.45,3.94
ROO96081205,-33.341,22.05266667,0.71,40,390.23,0.05,0.45,3.94
ROO96081206,-33.33833333,22.0505,0.71,40,390.23,0.05,0.45,3.94
ROO96081207,-33.3365,22.05583333,0.71,40,390.23,0.05,0.45,3.94
ROO96081208,-33.33516667,22.06566667,0.71,40,390.23,0.05,0.45,3.94
ROO96081209,-33.33333333,22.06666667,0.71,40,390.23,0.05,0.45,3.94
ROO96081210,-33.33866667,22.0635,0.71,40,390.23,0.05,0.45,3.94
ROO96081211,-33.3405,22.06,0.71,40,390.23,0.05,0.45,3.94
SHR96082401,-33.9595,19.39,1.57,36.73,458.79,0.16,0.45,3.73
SHR96082402,-33.97033333,19.385,1.57,36.73,458.79,0.16,0.45,3.73
SHR96082403,-33.973,19.38333333,1.57,36.73,458.79,0.16,0.45,3.73
SHR96082404,-33.9595,19.37466667,1.57,36.73,458.79,0.16,0.45,3.73
SHR96082405,-33.94866667,19.43433333,1.57,36.73,458.79,0.16,0.45,3.73
SHR96082406,-33.937,19.36783333,1.57,36.73,458.79,0.16,0.45,3.73
TOW96060601,-33.51533333,20.5925,0.23,37.73,300.59,0.03,0.43,4.14
TOW96060602,-33.514,20.6005,0.23,37.73,300.59,0.03,0.43,4.14
TOW96060603,-33.51666667,20.60583333,0.23,37.73,300.59,0.03,0.43,4.14
TOW96060604,-33.51766667,20.61016667,0.23,37.73,300.59,0.03,0.43,4.14
TOW96060605,-33.5185,20.6135,0.23,37.73,300.59,0.03,0.43,4.14
TOW96060606,-33.5225,20.60916667,0.23,37.73,300.59,0.03,0.43,4.14
TOW96060607,-33.52566667,20.59683333,0.23,37.73,300.59,0.03,0.43,4.14
TOW96060608,-33.52383333,20.5925,0.23,37.73,300.59,0.03,0.43,4.14
TOW96080102,-33.41666667,21.4425,0.3,39.56,374.41,0.05,0.41,4.09
TOW96080103,-33.41616667,21.43816667,0.3,39.56,374.41,0.05,0.41,4.09
TOW96081201,-33.33516667,22.03116667,0.71,40,390.23,0.05,0.45,3.94
OUT96081005,-33.85266667,21.9945,4.23,35.73,305.86,0.03,0.41,4.22
OUT96081006,-33.85766667,22.00316667,4.23,35.73,305.86,0.03,0.41,4.22
WIJ96083001,-33.72,18.54666667,3.84,37.94,516.8,0.22,0.42,3.4
WIJ96080304,-33.21,19.39166667,-1.39,35.69,564.26,0.2,0.49,3.73
WIJ96080306,-33.20666667,19.38,-1.39,35.69,564.26,0.2,0.49,3.73
WIJ96080311,-33.22333333,19.37166667,-1.39,35.69,564.26,0.2,0.49,3.73
WIJ96080405,-33.23666667,19.39666667,-1.39,35.69,564.26,0.2,0.49,3.73
WIJ96080406,-33.23333333,19.40833333,-1.39,35.69,564.26,0.2,0.49,3.73
WIJ96080407,-33.23,19.40833333,-1.39,35.69,564.26,0.2,0.49,3.73
WIJ96080408,-33.22833333,19.41333333,-1.39,35.69,564.26,0.2,0.49,3.73
WIJ96080411,-33.21833333,19.41666667,-1.39,35.69,564.26,0.2,0.49,3.73
WIJ96080412,-33.21666667,19.415,-1.39,35.69,564.26,0.2,0.49,3.73
WIJ96080413,-33.225,19.32333333,-1.39,35.69,564.26,0.2,0.49,3.73
WIJ96080415,-33.63,19.10166667,0.23,36.51,527.34,0.21,0.47,3.48
WIJ96080901,-33.34666667,22.04333333,0.71,40,390.23,0.05,0.45,3.94
WIJ96080911,-33.33166667,22.12166667,0.71,40,390.23,0.05,0.45,3.94
WIJ96080912,-33.32833333,22.12333333,0.71,40,390.23,0.05,0.45,3.94
WIJ96081009,-33.31166667,22.21333333,0.52,38.33,406.05,0.07,0.43,3.51
WIJ96081010,-33.30833333,22.22,0.52,38.33,406.05,0.07,0.43,3.51
WIJ96081011,-33.31166667,22.22666667,0.52,38.33,406.05,0.07,0.43,3.51
WIJ96081014,-33.32166667,22.23833333,0.52,38.33,406.05,0.07,0.43,3.51
WIJ96081111,-33.35,22.17333333,0.71,40,390.23,0.05,0.45,3.94
WIJ96081112,-33.35166667,22.17666667,0.71,40,390.23,0.05,0.45,3.94
WIJ96081113,-33.35333333,22.175,0.71,40,390.23,0.05,0.45,3.94
WIJ96081114,-33.35666667,22.17,0.71,40,390.23,0.05,0.45,3.94
WIJ96081115,-33.36,22.175,0.71,40,390.23,0.05,0.45,3.94
